filename,width,height,class,xmin,ymin,xmax,ymax
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,repa,375,175,396,188
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,repa,483,178,496,194
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,pchac,11,186,33,202
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,repa,303,193,315,204
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,repa,104,193,126,205
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,repa,396,197,416,211
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,pchac,212,198,226,213
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,repa,498,199,509,215
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,pchac,81,202,97,212
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,pchac,70,206,99,225
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,repa,228,213,249,229
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,repa,318,214,340,229
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,repa,128,217,156,235
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,repa,421,219,442,235
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,pchac,56,228,75,245
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,repa,341,233,359,248
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,repa,254,235,273,250
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,pchac,222,235,246,255
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,pchac,91,241,115,259
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,repa,153,243,171,259
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,pchac,483,20,498,33
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,repa,363,256,378,268
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,pchac,101,259,115,268
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,repa,265,256,282,273
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,pchac,228,263,244,273
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,repa,172,263,190,277
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,repa,458,262,481,278
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,pchac,445,21,461,35
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,repa,377,276,394,292
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,pchac,105,281,128,292
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,repa,291,285,303,298
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,repa,195,284,214,306
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,pchac,252,291,266,304
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,repa,484,291,499,306
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,repa,399,305,418,320
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,repa,211,305,235,328
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,repa,34,322,49,336
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,repa,330,326,347,346
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,repa,156,29,172,40
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,repa,420,335,437,348
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,repa,235,334,248,356
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,repa,52,347,70,370
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,repa,442,350,456,369
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,repa,257,355,272,372
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,repa,353,356,367,374
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,repa,255,31,276,46
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,repa,464,374,479,390
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,pchac,324,378,339,387
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,repa,277,379,293,390
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,pchac,372,380,387,392
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,repa,65,31,87,48
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,repa,1,392,20,406
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,pchac,360,390,382,409
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,repa,294,403,311,416
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,repa,393,403,408,419
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,repa,116,421,137,434
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,repa,318,428,333,441
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,pchac,7,433,24,448
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,repa,43,440,55,451
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,repa,350,38,369,53
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,pchac,391,444,406,460
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,pchac,432,447,445,458
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,repa,339,451,353,460
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,repa,152,459,177,481
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,repa,61,465,77,475
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,repa,361,470,379,486
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,repa,80,489,93,501
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,repa,379,493,395,508
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,repa,1,501,18,512
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,pchac,27,502,49,512
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,repa,174,50,201,66
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,repa,276,59,290,71
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,pchac,470,45,495,85
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,repa,367,55,404,77
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,pchac,415,0,435,14
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,repa,100,63,116,84
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,pchac,223,71,235,82
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,repa,301,79,315,96
repa_trn_23_4598963_2920948_png.rf.5cb1a72e723f6bb946b083d00a86a844.jpg,512,512,repa,397,87,412,103
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,pchac,326,95,344,110
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,repa,245,100,261,113
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,repa,150,108,163,119
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,pchac,393,110,411,121
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,repa,438,106,457,127
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,pchac,199,117,213,127
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,pchac,262,118,280,134
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,pchac,210,119,230,136
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,pchac,347,123,360,135
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,repa,167,127,184,138
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,repa,466,132,477,154
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,pchac,213,138,233,154
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,repa,62,9,80,22
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,repa,372,141,386,159
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,pchac,334,151,351,166
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,repa,283,152,298,166
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,pchac,312,158,330,172
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,repa,485,163,496,173
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,repa,204,171,222,184
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,repa,309,174,321,185
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,pchac,281,176,295,190
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,pchac,369,181,380,192
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,pchac,413,187,433,207
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,pchac,1,189,20,209
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,repa,224,192,240,207
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,repa,162,14,180,27
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,pchac,324,192,342,218
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,pchac,502,203,512,214
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,repa,429,208,444,226
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,pchac,253,214,276,229
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,pchac,391,220,409,231
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,repa,346,220,358,235
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,pchac,434,231,446,241
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,pchac,62,228,79,246
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,pchac,0,231,9,246
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,pchac,369,230,393,248
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,repa,457,236,468,251
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,pchac,486,243,512,259
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,repa,273,247,285,258
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,pchac,201,242,225,264
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,repa,368,248,385,264
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,repa,88,254,100,264
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,pchac,481,262,494,276
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,repa,386,265,400,274
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,repa,290,265,301,275
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,pchac,345,264,357,279
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,pchac,14,280,28,288
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,repa,496,279,509,300
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,repa,404,282,422,304
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,repa,312,289,324,303
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,repa,363,22,376,38
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,pchac,19,305,32,320
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,repa,276,27,293,38
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,pchac,331,314,346,327
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,pchac,423,315,434,329
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,repa,150,327,167,341
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,pchac,357,333,372,343
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,repa,449,334,464,347
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,repa,346,340,357,349
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,repa,467,28,481,42
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,pchac,6,340,32,360
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,repa,72,348,89,360
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,repa,177,32,190,41
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,repa,471,360,486,374
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,repa,377,366,396,384
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,repa,79,32,97,47
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,repa,495,389,507,398
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,repa,397,389,409,401
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,repa,109,389,126,402
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,repa,212,393,227,409
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,repa,25,396,41,412
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,repa,415,405,427,421
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,pchac,392,414,407,430
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,repa,133,413,152,436
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,repa,51,426,70,440
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,pchac,95,428,111,441
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,pchac,409,430,429,451
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,repa,255,443,269,453
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,pchac,115,447,135,465
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,pchac,384,455,397,465
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,repa,455,458,464,470
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,repa,173,461,191,473
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,pchac,263,460,290,475
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,pchac,57,465,77,475
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,pchac,29,472,43,485
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,repa,87,470,105,488
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,repa,479,471,497,493
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,repa,198,487,210,498
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,repa,344,0,361,10
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,repa,107,496,126,510
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,repa,373,42,392,60
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,repa,480,43,501,62
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,pchac,407,47,420,63
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,repa,294,50,309,61
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,repa,204,56,216,63
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,pchac,253,0,267,13
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,pchac,437,0,452,13
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,repa,101,56,119,68
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,pchac,36,56,50,68
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,pchac,428,70,438,78
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,repa,404,70,415,80
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,repa,498,69,512,81
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,repa,226,80,244,92
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,repa,128,83,147,95
repa_trn_23_4598961_2920946_png.rf.504a49fd466754e1ed8d3fa55f39d642.jpg,512,512,pchac,348,86,359,97

repa_trn_23_4598971_2920961_png.rf.616417bc735798f1a77aefabf493a5cc.jpg,512,512,pchac,259,0,287,23
repa_trn_23_4598971_2920961_png.rf.616417bc735798f1a77aefabf493a5cc.jpg,512,512,pchac,144,110,151,121
repa_trn_23_4598971_2920961_png.rf.616417bc735798f1a77aefabf493a5cc.jpg,512,512,pchac,214,78,251,153
repa_trn_23_4598971_2920961_png.rf.616417bc735798f1a77aefabf493a5cc.jpg,512,512,pchac,15,115,51,143
repa_trn_23_4598971_2920961_png.rf.616417bc735798f1a77aefabf493a5cc.jpg,512,512,pchac,81,142,120,170
repa_trn_23_4598971_2920961_png.rf.616417bc735798f1a77aefabf493a5cc.jpg,512,512,pchac,143,150,175,170
repa_trn_23_4598971_2920961_png.rf.616417bc735798f1a77aefabf493a5cc.jpg,512,512,pchac,33,152,88,207
repa_trn_23_4598971_2920961_png.rf.616417bc735798f1a77aefabf493a5cc.jpg,512,512,pchac,0,180,31,225
repa_trn_23_4598971_2920961_png.rf.616417bc735798f1a77aefabf493a5cc.jpg,512,512,pchac,95,195,141,228
repa_trn_23_4598971_2920961_png.rf.616417bc735798f1a77aefabf493a5cc.jpg,512,512,pchac,7,212,88,263
repa_trn_23_4598971_2920961_png.rf.616417bc735798f1a77aefabf493a5cc.jpg,512,512,pchac,0,242,27,312
repa_trn_23_4598971_2920961_png.rf.616417bc735798f1a77aefabf493a5cc.jpg,512,512,pchac,485,338,512,369
repa_trn_23_4598971_2920961_png.rf.616417bc735798f1a77aefabf493a5cc.jpg,512,512,pchac,0,307,23,419
repa_trn_23_4598971_2920961_png.rf.616417bc735798f1a77aefabf493a5cc.jpg,512,512,pchac,430,364,454,393
repa_trn_23_4598971_2920961_png.rf.616417bc735798f1a77aefabf493a5cc.jpg,512,512,pchac,468,380,497,413
repa_trn_23_4598971_2920961_png.rf.616417bc735798f1a77aefabf493a5cc.jpg,512,512,pchac,411,422,428,449
repa_trn_23_4598971_2920961_png.rf.616417bc735798f1a77aefabf493a5cc.jpg,512,512,pchac,362,451,378,467
repa_trn_23_4598971_2920961_png.rf.616417bc735798f1a77aefabf493a5cc.jpg,512,512,pchac,15,447,48,489
repa_trn_23_4598971_2920961_png.rf.616417bc735798f1a77aefabf493a5cc.jpg,512,512,pchac,427,463,460,488
repa_trn_23_4598971_2920961_png.rf.616417bc735798f1a77aefabf493a5cc.jpg,512,512,pchac,386,461,429,492
repa_trn_23_4598971_2920961_png.rf.616417bc735798f1a77aefabf493a5cc.jpg,512,512,pchac,467,497,512,512
repa_trn_23_4598971_2920961_png.rf.616417bc735798f1a77aefabf493a5cc.jpg,512,512,pchac,123,71,172,113
repa_trn_23_4598971_2920961_png.rf.616417bc735798f1a77aefabf493a5cc.jpg,512,512,pchac,59,72,104,114
repa_trn_23_4598959_2920946_png.rf.5fbdad97021ef2afdf5d9cf8b0424d97.jpg,512,512,repa,102,91,121,109
repa_trn_23_4598959_2920946_png.rf.5fbdad97021ef2afdf5d9cf8b0424d97.jpg,512,512,pchac,301,95,316,107
repa_trn_23_4598959_2920946_png.rf.5fbdad97021ef2afdf5d9cf8b0424d97.jpg,512,512,repa,306,106,321,117
repa_trn_23_4598959_2920946_png.rf.5fbdad97021ef2afdf5d9cf8b0424d97.jpg,512,512,pchac,417,105,433,122
repa_trn_23_4598959_2920946_png.rf.5fbdad97021ef2afdf5d9cf8b0424d97.jpg,512,512,pchac,65,113,83,132
repa_trn_23_4598959_2920946_png.rf.5fbdad97021ef2afdf5d9cf8b0424d97.jpg,512,512,repa,27,114,45,134
repa_trn_23_4598959_2920946_png.rf.5fbdad97021ef2afdf5d9cf8b0424d97.jpg,512,512,pchac,299,129,318,145
repa_trn_23_4598959_2920946_png.rf.5fbdad97021ef2afdf5d9cf8b0424d97.jpg,512,512,repa,238,135,252,147
repa_trn_23_4598959_2920946_png.rf.5fbdad97021ef2afdf5d9cf8b0424d97.jpg,512,512,repa,217,6,235,24
repa_trn_23_4598959_2920946_png.rf.5fbdad97021ef2afdf5d9cf8b0424d97.jpg,512,512,pchac,200,7,216,24
repa_trn_23_4598959_2920946_png.rf.5fbdad97021ef2afdf5d9cf8b0424d97.jpg,512,512,repa,342,141,360,164
repa_trn_23_4598959_2920946_png.rf.5fbdad97021ef2afdf5d9cf8b0424d97.jpg,512,512,repa,27,7,45,26
repa_trn_23_4598959_2920946_png.rf.5fbdad97021ef2afdf5d9cf8b0424d97.jpg,512,512,repa,442,152,463,171
repa_trn_23_4598959_2920946_png.rf.5fbdad97021ef2afdf5d9cf8b0424d97.jpg,512,512,repa,252,156,274,178
repa_trn_23_4598959_2920946_png.rf.5fbdad97021ef2afdf5d9cf8b0424d97.jpg,512,512,pchac,18,155,43,179
repa_trn_23_4598959_2920946_png.rf.5fbdad97021ef2afdf5d9cf8b0424d97.jpg,512,512,repa,316,6,335,28
